,class,end_pos,file,line,start_pos,text,type,Y,Predicted_Values
5338,U,2124,ML11244A041.txt,141,0.0,"['received', 'unexpected', 'ppcs', 'alarms', 'due', 'to', 'cr', 'emergency', 'filtration', 'and', 'fire', 'past', 'operability', 'ace', 'graded', 'at', 'below', 'brings', 'in', 'inadvertent', 'low', 'flow', 'alarm', 'preps', 'cr', 'closure', 'quality', 'ca', 'closed', 'action', 'being', 'performed', 'inadequate', 'closeout', 'of', 'cr', 'cap', 'closure', 'quality', 'assessment', 'results', 'operability', 'determination', 'process', 'weakness', 'and', 'battery', 'charger', 'trouble', 'alarms', 'preps', 'cr', 'improperly', 'closed', 'preps', 'closure', 'of', 'cr', 'preps', 'cr', 'closure', 'quality', 'unexpected', 'battery', 'charger', 'ground', 'fault', 'alarm', 'preps', 'cr', 'closure', 'inadequate', 'preps', 'cr', 'assignment', 'closed', 'prematurely', 'potential', 'trend', 'caps', 'returned', 'from', 'mrc', 'for', 'cancelled', 'wr', 'ace', 'returned', 'for', 'additional', 'work', 'control', 'room', 'habitability', 'engineering', 'evaluation', 'helb', 'door', 'held', 'open', 'two', 'crs', 'not', 'processed', 'timely', 'ace', 'rejected', 'at', 'engineering', 'carb', 'preps', 'licensing', 'review', 'of', 'nrc', 'finding', 'cr', 'preps', 'licensing', 'review', 'of', 'nrc', 'finding', 'cr', 'received', 'unexpected', 'ppcs', 'trend', 'afw', 'pump', 'room', 'drain', 'plugged', 'pitting', 'and', 'corrosion', 'on', 'sw', 'piping', 'between', 'and', 'cr', 'hvac', 'room', 'floor', 'seal', 'needs', 'maintenance', 'sam', 'at', 'free', 'release', 'found', 'oos', 'ace', 'rejected', 'by', 'licensing', 'handwheel', 'is', 'contacting', 'pipe', 'above', 'industry', 'trend', 'ncvs', 'regarding', 'operability', 'determinations', 'ace', 'graded', 'at', 'below', 'issues', 'cl', 'post', 'outage', 'containment', 'closeout', 'inspection', 'unit', 'cl', 'identified', 'grey', 'cord', 'on', 'containment', 'metal', 'insulation', 'rope', 'in', 'conduit', 'below', 'upender', 'motor', 'cl', 'identified', 'questionable', 'coating', 'on', 'keyway', 'ceiling', 'safeguards', 'bus', 'was', 'ace', 'graded', 'at', 'below', 'nrc', 'resident', 'inspector', 'walkdown', 'of', 'containment', 'containment', 'sample', 'flow', 'indicator', 'fouled', 'with', 'incorrect', 'noun', 'name', 'on', 'instrument', 'face', 'missed', 'bearing', 'oil', 'cooler', 'inspection', 'and', 'chlorination', 'frequencies', 'were', 'not', 'met', 'attachment']",0.0,U,U
5339,U,294,ML11244A041.txt,143,0.0,"['ar', 'ar', 'ar', 'ar', 'ar', 'ar', 'ar', 'ar', 'ar', 'ar', 'ar', 'car', 'ce', 'ce', 'rce', 'rce', 'rce', 'rce', 'tar', 'tar', 'wo', 'wo', 'wo', 'wo']",0.0,U,U
5340,U,911,ML11244A041.txt,145,0.0,"['procedure', 'inadequacy', 'led', 'to', 'being', 'left', 'in', 'stop', 'was', 'found', 'with', 'debris', 'preventing', 'an', 'alarm', 'unexpected', 'common', 'process', 'radiation', 'monitor', 'high', 'needs', 'repair', 'taken', 'from', 'the', 'store', 'room', 'needs', 'pra', 'diesel', 'air', 'compressor', 'status', 'blowdown', 'sample', 'filter', 'plugged', 'high', 'alarm', 'setpoint', 'change', 'required', 'low', 'flow', 'due', 'to', 'blockage', 'drum', 'area', 'vent', 'lr', 'gas', 'rad', 'drum', 'area', 'exh', 'low', 'range', 'gas', 'channel', 'alert', 'car', 'sw', 'butterfly', 'valve', 'replacements', 'caps', 'closed', 'to', 'work', 'orders', 'review', 'initial', 'classification', 'of', 'rcs', 'leak', 'at', 'ce', 'assignment', 'ccw', 'pump', 'oil', 'bubbler', 'low', 'hoist', 'separation', 'from', 'lift', 'beam', 'during', 'sw', 'pump', 'maintenance', 'work', 'management', 'root', 'cause', 'evaluation', 'potential', 'ncv', 'on', 'failure', 'to', 'submit', 'ler', 'on', 'helb', 'issues', 'potential', 'with', 'np']",0.0,U,N
5345,U,75,ML11244A041.txt,151,0.0,"['date', 'or', 'rev', 'november', 'february', 'september', 'attachment']",0.0,U,U
5348,U,279,ML11244A041.txt,157,0.0,"['august', 'january', 'february', 'june', 'august', 'december', 'september', 'june', 'september', 'july', 'august', 'june', 'september', 'september', 'december', 'may', 'september']",0.0,U,U
5357,U,2,ML11244A041.txt,175,0.0,[],0.0,U,U
5358,U,10,ML11244A041.txt,177,0.0,['attachment'],0.0,U,U
5359,U,67,ML11244A041.txt,179,0.0,"['ort', 'tar', 'wo', 'wo', 'wr', 'wr']",0.0,U,U
5367,U,2,ML11244A041.txt,195,0.0,[],0.0,U,U
5368,U,10,ML11244A041.txt,197,0.0,['attachment'],0.0,U,U
5369,U,9,ML11244A041.txt,199,0.0,['meyer'],0.0,U,U
5370,U,3,ML11244A041.txt,201,0.0,[],0.0,U,U
5371,U,294,ML11244A041.txt,203,0.0,"['in', 'accordance', 'with', 'cfr', 'of', 'the', 'of', 'copy', 'of', 'this', 'letter', 'and', 'its', 'enclosure', 'will', 'be', 'made', 'available', 'electronically', 'for', 'public', 'inspection', 'in', 'the', 'nrc', 'public', 'document', 'room', 'or', 'from', 'the', 'publicly', 'available', 'records', 'system', 'component', 'of', 'document', 'system']",0.0,U,N
5373,U,508,ML11244A041.txt,203,417.0,"['michael', 'chief', 'branch', 'division', 'of', 'reactor', 'projects', 'docket']",0.0,U,U
5376,U,27,ML11244A041.txt,205,0.0,"['see', 'next', 'page']",0.0,U,U
5378,U,195,ML11244A041.txt,209,0.0,"['document', 'in', 'publicly', 'available', 'available', 'sensitive', 'office', 'name', 'date', 'riii', 'riii', 'riii', 'riii']",0.0,U,U
5380,U,208,ML11244A041.txt,213,0.0,"['letter', 'to', 'meyer', 'from', 'kunowski', 'dated', 'september', 'point', 'beach', 'nuclear', 'power', 'units', 'and', 'problem', 'identification', 'and', 'resolution', 'inspection', 'report']",0.0,U,U
5382,U,14,cp_2004002.txt,0,0.0,[],0.0,U,U
5384,U,475,cp_2004002.txt,2,148.0,"['box', 'glen', 'texas', 'comanche', 'peak', 'steam', 'electric', 'station', 'nrc', 'integrated', 'inspection', 'report', 'and', 'dear', 'on', 'march', 'the', 'nuclear', 'regulatory', 'commission', 'completed', 'an', 'inspection', 'at', 'your', 'comanche', 'peak', 'steam', 'electric', 'units', 'and']",0.0,U,U
5388,U,1091,cp_2004002.txt,2,1006.0,"['based', 'on', 'the', 'results', 'of', 'this', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5396,U,248,cp_2004002.txt,8,198.0,"['box', 'glen', 'tx', 'george']",0.0,U,U
5397,U,404,cp_2004002.txt,8,248.0,"['morgan', 'lewis', 'pennsylvania', 'nw', 'dc', 'terry', 'chief', 'inspector', 'texas', 'department', 'of', 'licensing', 'and', 'regulation', 'boiler', 'program']",0.0,U,U
5400,U,750,cp_2004002.txt,8,719.0,"['box', 'tx']",0.0,U,U
5401,U,83,cp_2004002.txt,10,0.0,"['txu', 'electric', 'brian', 'almon', 'public', 'utility', 'commission', 'william', 'travis', 'building']",0.0,U,U
5403,U,3,cp_2004002.txt,12,0.0,[],0.0,U,U
5404,U,123,cp_2004002.txt,14,0.0,"['susan', 'jablonski', 'office', 'of', 'remediation', 'and', 'registration', 'texas', 'commission', 'on', 'environmental', 'quality']",0.0,U,U
5407,U,3,cp_2004002.txt,18,0.0,[],0.0,U,U
5408,U,430,cp_2004002.txt,20,0.0,"['electronic', 'distribution', 'by', 'regional', 'administrator', 'drp', 'director', 'drs', 'director', 'senior', 'resident', 'inspector', 'branch', 'senior', 'project', 'staff', 'rits', 'coordinator', 'rebecca', 'oedo', 'riv', 'coordinator', 'cp', 'site', 'secretary', 'dale', 'thatcher', 'rslo', 'section']",0.0,U,U
5409,U,466,cp_2004002.txt,20,430.0,"['of', 'ir', 'to', 'and']",0.0,U,U
5411,U,30,cp_2004002.txt,24,0.0,['ljsmith'],0.0,U,U
5414,U,11,cp_2004002.txt,30,0.0,[],0.0,U,U
5415,U,8,cp_2004002.txt,32,0.0,[],0.0,U,U
5417,U,376,cp_2004002.txt,36,0.0,"['enclosure', 'nuclear', 'regulatory', 'commission', 'region', 'iv', 'and', 'txu', 'generation', 'company', 'lp', 'comanche', 'peak', 'steam', 'electric', 'units', 'and', 'glen', 'texas', 'january', 'through', 'march', 'senior', 'resident', 'inspector']",0.0,U,U
5418,U,822,cp_2004002.txt,36,376.0,"['resident', 'inspector', 'senior', 'resident', 'inspector', 'reactor', 'plant', 'engineering', 'branch', 'gerald', 'nuclear', 'systems', 'engineer', 'division', 'of', 'incident', 'response', 'operations', 'office', 'of', 'nuclear', 'security', 'and', 'incident', 'response', 'veronica', 'nuclear', 'safety', 'intern', 'office', 'of', 'nuclear', 'reactor', 'regulation', 'approved', 'project', 'branch', 'division', 'of', 'reactor', 'projects', 'supplemental', 'information']",0.0,U,U
5422,U,369,cp_2004002.txt,42,270.0,"['this', 'report', 'covered', 'period', 'of', 'inspection', 'by', 'resident', 'inspectors', 'and', 'regional']",0.0,U,U
5424,U,587,cp_2004002.txt,42,413.0,"['the', 'program', 'for', 'overseeing', 'the', 'safe', 'operation', 'of', 'commercial', 'nuclear', 'power', 'reactors', 'is', 'described', 'in', 'oversight', 'revision', 'dated', 'july']",0.0,U,U
5425,U,676,cp_2004002.txt,42,587.0,"['and', 'findings', 'none', 'licensee', 'identified', 'violations', 'none']",0.0,U,U
5426,U,9,cp_2004002.txt,44,0.0,['enclosure'],0.0,U,U
5427,U,142,cp_2004002.txt,46,0.0,"['report', 'details', 'summary', 'of', 'plant', 'status', 'comanche', 'peak', 'steam', 'electric', 'station', 'unit', 'began', 'the', 'period', 'at', 'essentially', 'percent']",0.0,U,U
5430,U,466,cp_2004002.txt,46,351.0,"['comanche', 'peak', 'steam', 'electric', 'station', 'unit', 'operated', 'at', 'essentially', 'percent', 'power', 'for', 'the', 'entire', 'report']",0.0,U,U
5431,U,468,cp_2004002.txt,46,466.0,[],0.0,U,U
5432,U,603,cp_2004002.txt,46,468.0,"['reactor', 'safety', 'initiating', 'mitigating', 'and', 'barrier', 'integrity', 'adverse', 'weather', 'protection']",0.0,U,U
5434,U,1154,cp_2004002.txt,46,1033.0,"['on', 'january', 'the', 'inspectors', 'reviewed', 'the', 'control', 'room', 'log', 'of', 'activities', 'associated', 'with', 'the']",0.0,U,U
5436,U,1375,cp_2004002.txt,46,1369.0,[],0.0,U,U
5437,U,1502,cp_2004002.txt,46,1375.0,"['units', 'and', 'electrical', 'area', 'supply', 'exhaust', 'and', 'interlocked', 'dampers', 'units', 'and', 'emergency', 'diesel', 'generator', 'rooms']",0.0,U,N
5439,U,41,cp_2004002.txt,50,0.0,"['equipment', 'alignment']",0.0,U,U
5444,U,1134,cp_2004002.txt,52,321.0,"['unit', 'train', 'auxiliary', 'feedwater', 'system', 'in', 'accordance', 'with', 'system', 'operating', 'procedure', 'feedwater', 'revision', 'while', 'the', 'train', 'auxiliary', 'feedwater', 'pump', 'was', 'inoperable', 'due', 'to', 'scheduled', 'surveillance', 'testing', 'on', 'january', 'unit', 'train', 'containment', 'spray', 'system', 'in', 'accordance', 'with', 'spray', 'revision', 'and', 'operations', 'testing', 'procedure', 'spray', 'revision', 'while', 'the', 'train', 'containment', 'spray', 'system', 'was', 'inoperable', 'due', 'to', 'scheduled', 'maintenance', 'on', 'january', 'unit', 'train', 'residual', 'heat', 'removal', 'system', 'in', 'accordance', 'with', 'heat', 'removal', 'revision', 'prior', 'to', 'commencing', 'surveillance', 'testing', 'of', 'train', 'residual', 'heat', 'removal', 'system', 'on', 'march']",0.0,U,U
5445,U,1,cp_2004002.txt,54,0.0,[],0.0,U,U
5447,U,2,cp_2004002.txt,58,0.0,[],0.0,U,U
5449,U,5,cp_2004002.txt,62,0.0,[],0.0,U,U
5453,U,844,cp_2004002.txt,64,703.0,"['walkdown', 'of', 'the', 'mechanical', 'and', 'electrical', 'subsystems', 'was', 'performed', 'independently', 'as', 'well', 'as', 'with', 'the', 'system', 'engineer', 'on', 'march']",0.0,U,U
5455,U,9,cp_2004002.txt,66,0.0,['enclosure'],0.0,U,U
5456,U,40,cp_2004002.txt,68,0.0,"['fire', 'protection']",0.0,U,U
5462,U,1,cp_2004002.txt,72,0.0,[],0.0,U,U
5463,U,1,cp_2004002.txt,74,0.0,[],0.0,U,U
5464,U,3,cp_2004002.txt,76,0.0,[],0.0,U,U
5469,U,315,cp_2004002.txt,84,160.0,"['the', 'fire', 'drill', 'consisted', 'of', 'fire', 'in', 'the', 'unit', 'nonsafetyrelated', 'switchgear', 'which', 'is', 'also', 'the', 'primary', 'staging', 'area', 'for', 'the', 'fire']",0.0,U,N
5471,U,485,cp_2004002.txt,84,426.0,"['observations', 'focused', 'on', 'the', 'following', 'aspects', 'of', 'the']",0.0,U,N
5474,U,584,cp_2004002.txt,88,402.0,"['the', 'fire', 'area', 'of', 'concern', 'is', 'entered', 'in', 'controlled', 'manner', 'fire', 'brigade', 'members', 'stay', 'low', 'to', 'the', 'floor', 'and', 'feel', 'the', 'door', 'for', 'heat', 'prior', 'to', 'entry', 'into', 'the', 'fire', 'area', 'of']",0.0,U,N
5480,U,1091,cp_2004002.txt,88,1040.0,"['the', 'firefighting', 'strategies', 'were']",0.0,U,U
5482,U,1,cp_2004002.txt,90,0.0,[],0.0,U,U
5486,U,5,cp_2004002.txt,98,0.0,[],0.0,U,U
5490,U,146,cp_2004002.txt,104,44.0,"['inspection', 'scope', 'the', 'inspectors', 'conducted', 'an', 'inspection', 'of', 'flood', 'protection', 'measures', 'at', 'comanche']",0.0,U,U
5492,U,610,cp_2004002.txt,104,296.0,"['based', 'on', 'that', 'review', 'and', 'review', 'of', 'the', 'probabilistic', 'risk', 'walkdown', 'of', 'the', 'units', 'and', 'turbine', 'was', 'performed', 'on', 'february', 'to', 'assess', 'the', 'adequacy', 'of', 'flood', 'protection', 'measures', 'regarding', 'the', 'postulated', 'failure', 'of', 'main', 'condenser', 'circulating', 'water', 'expansion']",0.0,U,N
5494,U,739,cp_2004002.txt,104,730.0,['enclosure'],0.0,U,U
5495,U,288,cp_2004002.txt,106,0.0,"['walkdown', 'of', 'the', 'electrical', 'control', 'rooms', 'and', 'was', 'performed', 'on', 'march', 'to', 'assess', 'the', 'adequacy', 'of', 'flood', 'protection', 'measures', 'regarding', 'the', 'postulated', 'high', 'energy', 'line', 'break', 'in', 'room', 'and', 'associated', 'sprinkler', 'system']",0.0,U,U
5496,U,408,cp_2004002.txt,106,288.0,"['the', 'walkdown', 'included', 'determining', 'whether', 'mitigating', 'systems', 'defined', 'in', 'the', 'flood', 'analysis', 'were', 'in', 'place', 'and']",0.0,U,U
5499,U,515,cp_2004002.txt,106,463.0,"['licensed', 'operator', 'requalification']",0.0,U,U
5502,U,1151,cp_2004002.txt,106,947.0,"['simulator', 'observations', 'included', 'formality', 'and', 'clarity', 'of', 'group', 'the', 'conduct', 'of', 'procedure', 'command', 'and', 'and', 'activities', 'associated', 'with', 'the', 'emergency']",0.0,U,U
5503,U,1285,cp_2004002.txt,106,1151.0,"['the', 'inspectors', 'also', 'attended', 'and', 'reviewed', 'classroom', 'session', 'concerning', 'the', 'emergency', 'diesel', 'generator', 'system', 'on', 'february']",0.0,U,U
5504,U,1338,cp_2004002.txt,106,1285.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5510,U,9,cp_2004002.txt,110,0.0,['enclosure'],0.0,U,U
5511,U,38,cp_2004002.txt,112,0.0,"['criterion', 'was']",0.0,U,U
5513,U,189,cp_2004002.txt,112,116.0,"['this', 'was', 'placed', 'into', 'the', 'corrective', 'action', 'program', 'as']",0.0,U,U
5516,U,647,cp_2004002.txt,112,533.0,"['the', 'inspectors', 'assessed', 'the', 'appropriateness', 'of', 'the', 'performance', 'criteria', 'established', 'for', 'the', 'sscs', 'where']",0.0,U,U
5517,U,649,cp_2004002.txt,112,647.0,[],0.0,U,U
5518,U,702,cp_2004002.txt,112,649.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5519,U,707,cp_2004002.txt,112,702.0,[],0.0,U,U
5521,U,1060,cp_2004002.txt,112,963.0,"['the', 'periodic', 'evaluation', 'covered', 'the', 'period', 'from', 'june', 'through', 'march']",0.0,U,N
5524,U,1647,cp_2004002.txt,112,1363.0,"['the', 'inspectors', 'reviewed', 'emergency', 'diesel', 'emergency', 'diesel', 'generator', 'fuel', 'oil', 'emergency', 'diesel', 'generator', 'room', 'and', 'air', 'conditioning', 'auxiliary', 'feedwater', 'service', 'water', 'and', 'class', 'ac', 'power']",0.0,U,N
5526,U,1952,cp_2004002.txt,112,1752.0,"['the', 'inspectors', 'evaluated', 'the', 'use', 'of', 'performance', 'history', 'and', 'industry', 'experience', 'to', 'adjust', 'the', 'preventive', 'maintenance', 'to', 'adjust', 'goals', 'and', 'to', 'adjust', 'the', 'performance']",0.0,U,U
5527,U,2311,cp_2004002.txt,112,1952.0,"['the', 'inspectors', 'assessed', 'the', 'adjustment', 'of', 'the', 'scope', 'of', 'the', 'maintenance', 'the', 'adjustment', 'of', 'the', 'definition', 'of', 'maintenance', 'rule', 'functional', 'the', 'adjustment', 'of', 'definitions', 'of', 'hours', 'and', 'required', 'and', 'the', 'review', 'and', 'adjustment', 'of', 'parameters', 'and', 'action']",0.0,U,U
5529,U,179,cp_2004002.txt,116,0.0,"['inspectors', 'also', 'reviewed', 'the', 'conclusions', 'reached', 'by', 'licensee', 'personnel', 'with', 'regard', 'to', 'the', 'balance', 'of', 'reliability', 'and', 'unavailability', 'for', 'specific', 'maintenance', 'rule']",0.0,U,U
5536,U,1217,cp_2004002.txt,116,778.0,"['the', 'purpose', 'of', 'the', 'review', 'was', 'to', 'establish', 'that', 'the', 'corrective', 'action', 'program', 'was', 'entered', 'at', 'the', 'appropriate', 'threshold', 'for', 'the', 'purpose', 'implementation', 'of', 'the', 'corrective', 'action', 'process', 'when', 'performance', 'criterion', 'was', 'exceeded', 'correction', 'of', 'issues', 'or', 'conditions', 'identified', 'during', 'the', 'periodic', 'evaluation', 'correction', 'of', 'generic', 'issues', 'or', 'conditions', 'identified', 'during', 'programmatic', 'or', 'surveillances']",0.0,U,N
5537,U,1,cp_2004002.txt,118,0.0,[],0.0,U,U
5540,U,138,cp_2004002.txt,122,136.0,[],0.0,U,U
5543,U,400,cp_2004002.txt,122,267.0,"['inspection', 'scope', 'the', 'inspectors', 'reviewed', 'five', 'selected', 'activities', 'regarding', 'risk', 'evaluations', 'and', 'overall', 'plant', 'configuration']",0.0,U,U
5544,U,606,cp_2004002.txt,122,400.0,"['the', 'inspectors', 'discussed', 'emergent', 'work', 'issues', 'with', 'work', 'control', 'personnel', 'and', 'reviewed', 'the', 'potential', 'risk', 'impact', 'of', 'these', 'activities', 'to', 'verify', 'that', 'the', 'work', 'was', 'adequately', 'and']",0.0,U,U
5545,U,651,cp_2004002.txt,122,606.0,"['the', 'activities', 'reviewed', 'were', 'associated']",0.0,U,U
5548,U,1,cp_2004002.txt,128,0.0,[],0.0,U,U
5554,U,42,cp_2004002.txt,140,0.0,"['operability', 'evaluations']",0.0,U,U
5558,U,1112,cp_2004002.txt,140,596.0,"['specific', 'operability', 'evaluations', 'reviewed', 'are', 'listed', 'evaluation', 'evaluate', 'operability', 'of', 'pumps', 'cooled', 'by', 'station', 'service', 'water', 'charging', 'safety', 'injection', 'and', 'containment', 'spray', 'with', 'increased', 'postaccident', 'safe', 'shutdown', 'impoundment', 'temperature', 'following', 'the', 'percent', 'power', 'reviewed', 'on', 'march', 'quick', 'technical', 'evaluation', 'evaluate', 'operability', 'of', 'solid', 'state', 'protection', 'system', 'and', 'containment', 'spray', 'function', 'supplied', 'by']",0.0,U,U
5559,U,1,cp_2004002.txt,142,0.0,[],0.0,U,U
5560,U,9,cp_2004002.txt,144,0.0,['enclosure'],0.0,U,U
5561,U,972,cp_2004002.txt,146,0.0,"['pressure', 'channel', 'with', 'contact', 'of', 'test', 'relay', 'found', 'open', 'during', 'restoration', 'from', 'surveillance', 'test', 'reviewed', 'on', 'march', 'evaluation', 'evaluate', 'operability', 'of', 'emergency', 'diesel', 'generator', 'with', 'exhaust', 'manifold', 'assembly', 'support', 'bracket', 'bottom', 'bolt', 'found', 'reviewed', 'on', 'march', 'quick', 'technical', 'evaluation', 'evaluate', 'operability', 'of', 'safety', 'injection', 'accumulator', 'sample', 'valve', 'as', 'containment', 'isolation', 'valve', 'with', 'known', 'leakage', 'of', 'drops', 'per', 'reviewed', 'on', 'march', 'evaluation', 'evaluate', 'operability', 'of', 'train', 'sequencer', 'while', 'performing', 'undervoltage', 'relay', 'calibration', 'check', 'with', 'the', 'unit', 'at', 'reviewed', 'on', 'march', 'evaluation', 'evaluate', 'operability', 'of', 'emergency', 'diesel', 'generator', 'with', 'approximately', 'gallons', 'of', 'water', 'found', 'in', 'the', 'crankcase', 'vent', 'line', 'reviewed', 'on', 'march']",0.0,U,N
5566,U,53,cp_2004002.txt,156,0.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5572,U,765,cp_2004002.txt,158,712.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5575,U,1012,cp_2004002.txt,162,46.0,"['inspection', 'scope', 'the', 'inspectors', 'witnessed', 'or', 'reviewed', 'the', 'results', 'of', 'the', 'postmaintenance', 'tests', 'for', 'the', 'following', 'four', 'maintenance', 'unit', 'residual', 'heat', 'removal', 'pump', 'motor', 'and', 'valve', 'inspection', 'and', 'maintenance', 'in', 'accordance', 'with', 'opt', 'heat', 'removal', 'revision', 'on', 'january', 'unit', 'emergency', 'diesel', 'generators', 'and', 'following', 'starting', 'air', 'receiver', 'check', 'valve', 'disassembly', 'and', 'inspection', 'in', 'accordance', 'with', 'starting', 'air', 'receiver', 'check', 'valve', 'revision', 'on', 'january', 'preventive', 'maintenance', 'on', 'unit', 'containment', 'personnel', 'airlock', 'and', 'operability', 'test', 'leak', 'rate', 'test', 'of', 'personnel', 'airlock', 'door', 'revision', 'on', 'january', 'unit', 'train', 'containment', 'spray', 'pump', 'surveillance', 'in', 'accordance', 'with', 'spray', 'revision', 'following', 'replacement', 'of', 'the', 'inboard', 'mechanical', 'seal', 'of', 'containment', 'spray', 'pump', 'performed', 'on', 'march']",0.0,U,N
5576,U,1,cp_2004002.txt,164,0.0,[],0.0,U,U
5585,U,1100,cp_2004002.txt,170,869.0,"['the', 'following', 'six', 'surveillance', 'test', 'activities', 'were', 'observed', 'and', 'reviewed', 'by', 'the', 'unit', 'auxiliary', 'feedwater', 'pump', 'in', 'accordance', 'with', 'revision', 'on', 'january', 'enclosure']",0.0,U,U
5587,U,1,cp_2004002.txt,174,0.0,[],0.0,U,U
5591,U,2,cp_2004002.txt,182,0.0,[],0.0,U,U
5592,U,53,cp_2004002.txt,184,0.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5594,U,155,cp_2004002.txt,186,48.0,"['inspection', 'scope', 'the', 'inspectors', 'reviewed', 'the', 'following', 'temporary', 'modification', 'and', 'associated']",0.0,U,U
5595,U,297,cp_2004002.txt,186,155.0,"['the', 'temporary', 'modification', 'was', 'verified', 'to', 'be', 'installed', 'and', 'administratively', 'controlled', 'in', 'accordance', 'with', 'plant', 'documentation', 'and']",0.0,U,U
5597,U,644,cp_2004002.txt,186,481.0,"['the', 'card', 'was', 'installed', 'in', 'accordance', 'with', 'maintenance', 'department', 'administrative', 'procedure', 'department', 'troubleshooting', 'revision']",0.0,U,N
5598,U,686,cp_2004002.txt,186,644.0,"['the', 'review', 'as', 'completed', 'on', 'march']",0.0,U,U
5600,U,53,cp_2004002.txt,190,0.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5608,U,753,cp_2004002.txt,194,700.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5611,U,68,cp_2004002.txt,196,0.0,"['performance', 'indicator', 'verification', 'initiating', 'events']",0.0,U,U
5616,U,229,cp_2004002.txt,198,176.0,"['findings', 'no', 'findings', 'of', 'significance', 'were']",0.0,U,U
5621,U,739,cp_2004002.txt,202,531.0,"['the', 'inspectors', 'also', 'reviewed', 'several', 'smfs', 'various', 'procedures', 'associated', 'with', 'the', 'system', 'and', 'logic', 'vendor', 'design', 'vendor', 'pump', 'work', 'and']",0.0,U,U
